ComponenteCurricular;Eixo;UTE;SABER;APR
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Produzir textos com coerência e coesão adequados aos seus interlocutores e aos objetivos a que se propõe, considerando o gênero textual e respeitando a produção textual própria e alheia. (continuação) Observar, explorar e registrar coletivamente características de personagens, enredo, cenário, tempo e espaço de contos lidos e mediados pelo educador bilíngue, tendo este como escriba.";"Observar, explorar e registrar coletivamente a relação, quando possível, entre sinal e palavra, com mediação do educador bilíngue."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Produzir textos com coerência e coesão adequados aos seus interlocutores e aos objetivos a que se propõe, considerando o gênero textual e respeitando a produção textual própria e alheia. (continuação) Observar, explorar e registrar coletivamente características de personagens, enredo, cenário, tempo e espaço de contos lidos e mediados pelo educador bilíngue, tendo este como escriba.";"Registrar, refletir e discutir coletivamente a relação, quando possível, entre sinal e palavra, com mediação do educador bilíngue."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Produzir textos com coerência e coesão adequados aos seus interlocutores e aos objetivos a que se propõe, considerando o gênero textual e respeitando a produção textual própria e alheia. (continuação) Observar, explorar e registrar coletivamente características de personagens, enredo, cenário, tempo e espaço de contos lidos e mediados pelo educador bilíngue, tendo este como escriba.";"Participar da reescrita de textos autorais, de modo a ampliar gradativamente a compreensão, com vistas ao desenvolvimento da língua escrita, a partir de seus conhecimentos de mundo e de língua de sinais."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Produzir textos com coerência e coesão adequados aos seus interlocutores e aos objetivos a que se propõe, considerando o gênero textual e respeitando a produção textual própria e alheia. (continuação) Observar, explorar e registrar coletivamente características de personagens, enredo, cenário, tempo e espaço de contos lidos e mediados pelo educador bilíngue, tendo este como escriba.";"Rescrever coletivamente, e com a mediação do educador bilíngue, novos inícios ou finais de uma narrativa conhecida, ampliando gradativamente a complexidade da produção."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Conhecer e compreender convenções da escrita e conceitos gramaticais que implicam a coesão de textos por meio da língua de sinais. Individual e coletivamente, e com mediação do educador bilíngue, observar, conhecer e explorar de forma paulatina a existência de diferenças entre o registro escrito da Língua Portuguesa e a Libras.";"Observar, conhecer e registrar produções escritas por meio de diferentes tipos de letra."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Conhecer e compreender convenções da escrita e conceitos gramaticais que implicam a coesão de textos por meio da língua de sinais. Individual e coletivamente, e com mediação do educador bilíngue, observar, conhecer e explorar de forma paulatina a existência de diferenças entre o registro escrito da Língua Portuguesa e a Libras.";"Registrar produções escritas por meio de diferentes tipos de letra."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Conhecer e compreender convenções da escrita e conceitos gramaticais que implicam a coesão de textos por meio da língua de sinais. Individual e coletivamente, e com mediação do educador bilíngue, observar, conhecer e explorar de forma paulatina a existência de diferenças entre o registro escrito da Língua Portuguesa e a Libras.";"Produzir textos simples coletivamente, tendo o educador bilíngue como escriba, com base no conhecimento de mundo e repertório em Libras, bem como com o auxílio de imagens e fotos, com vistas à ampliação lexical gradativa."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Conhecer e compreender convenções da escrita e conceitos gramaticais que implicam a coesão de textos por meio da língua de sinais. Individual e coletivamente, e com mediação do educador bilíngue, observar, conhecer e explorar de forma paulatina a existência de diferenças entre o registro escrito da Língua Portuguesa e a Libras.";"Produzir textos simples, individual e coletivamente, contando com o auxílio do educador bilíngue e de pares mais experientes, quando necessário, com base em seu repertório em Libras, com vistas à ampliação lexical gradativa."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Conhecer e compreender convenções da escrita e conceitos gramaticais que implicam a coesão de textos por meio da língua de sinais. Individual e coletivamente, e com mediação do educador bilíngue, observar, conhecer e explorar de forma paulatina a existência de diferenças entre o registro escrito da Língua Portuguesa e a Libras.";"Conhecer que textos são lidos e escritos da esquerda para a direita, de cima para baixo da página e os sinais de pontuação do texto."
"Libras";"Surdo — Libras";"PRODUÇÃO ESCRITA";"Conhecer e compreender convenções da escrita e conceitos gramaticais que implicam a coesão de textos por meio da língua de sinais. Individual e coletivamente, e com mediação do educador bilíngue, observar, conhecer e explorar de forma paulatina a existência de diferenças entre o registro escrito da Língua Portuguesa e a Libras.";"Reconhecer e fazer uso dos sinais de pontuação."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Interagir com colegas e professor, expressando-se a partir de temas estudados.";"Compreender e ampliar gradativamente os diferentes comandos e instruções em sala de aula, aprimorando o processo de interação e familiarização com a Língua Inglesa."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Interagir com colegas e professor, expressando-se a partir de temas estudados.";"Compartilhar informações pessoais relacionadas aos temas estudados, com mediação do professor."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Interagir com colegas e professor, expressando-se a partir de temas estudados.";"Interagir usando a Língua Inglesa para trocar informações pessoais com os colegas."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Interagir com colegas e professor, expressando-se a partir de temas estudados.";"Aplicar os conhecimentos da Língua Inglesa para falar de si e de outras pessoas, explicitando informações pessoais e características relacionadas a gostos, preferências e rotinas."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Praticar os números em Inglês, reconhecendo diferentes contextos de uso e compreendendo seu valor posicional.";"Reproduzir oralmente e relacionar conjuntos numéricos de 1 a 20 em Inglês."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Praticar os números em Inglês, reconhecendo diferentes contextos de uso e compreendendo seu valor posicional.";"Relacionar e pronunciar os numerais de 1 a 100 em Inglês."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Praticar os números em Inglês, reconhecendo diferentes contextos de uso e compreendendo seu valor posicional.";"Utilizar números ordinais em Inglês para relatar datas e posições numéricas."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Praticar os números em Inglês, reconhecendo diferentes contextos de uso e compreendendo seu valor posicional.";"Relatar a data de nascimento contendo dia, mês e ano em Inglês."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Inteirar-se das diferentes formas de vida existentes no planeta, estabelecendo relações de cuidado e preservação do meio ambiente.";"Nomear os animais de estimação associando o vocabulário em Inglês com mediação do professor."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Inteirar-se das diferentes formas de vida existentes no planeta, estabelecendo relações de cuidado e preservação do meio ambiente.";"Classificar em Inglês os animais de acordo com o ambiente em que vivem."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Inteirar-se das diferentes formas de vida existentes no planeta, estabelecendo relações de cuidado e preservação do meio ambiente.";"Listar animais em extinção, reconhecendo as agressões sofridas no meio ambiente e debatendo, com a mediação do professor, ações que contribuam para sua conservação."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Identificar os diferentes meios de comunicação utilizados no cotidiano, reconhecendo o uso das tecnologias e participando do mundo digital.";"Associar a nomenclatura em Língua Inglesa de meios de comunicação, com mediação do professor."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Identificar os diferentes meios de comunicação utilizados no cotidiano, reconhecendo o uso das tecnologias e participando do mundo digital.";"Reconhecer o uso de tecnologias como linguagens e modos de interação."
"Inglês";"Língua Inglesa";"LETRAMENTOS, INTERAÇÃO E PRODUÇÃO";"Identificar os diferentes meios de comunicação utilizados no cotidiano, reconhecendo o uso das tecnologias e participando do mundo digital.";"Investigar e diferenciar os diferentes meios de comunicação, expressando suas práticas sociais."
